"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Baraga County, MI"	"26013"	Suppressed	8441	Suppressed
	"Barry County, MI"	"26015"	Suppressed	60586	Suppressed
	"Bay County, MI"	"26017"	Suppressed	104239	Suppressed
	"Benzie County, MI"	"26019"	Suppressed	17573	Suppressed
	"Berrien County, MI"	"26021"	11	154259	Unreliable
	"Branch County, MI"	"26023"	Suppressed	43410	Suppressed
	"Calhoun County, MI"	"26025"	Suppressed	134128	Suppressed
	"Cass County, MI"	"26027"	Suppressed	51381	Suppressed
	"Charlevoix County, MI"	"26029"	Suppressed	26139	Suppressed
	"Cheboygan County, MI"	"26031"	Suppressed	25369	Suppressed
	"Chippewa County, MI"	"26033"	Suppressed	37711	Suppressed
	"Clare County, MI"	"26035"	Suppressed	30653	Suppressed
	"Clinton County, MI"	"26037"	Suppressed	78443	Suppressed
	"Crawford County, MI"	"26039"	Suppressed	13907	Suppressed
	"Delta County, MI"	"26041"	Suppressed	35965	Suppressed
	"Dickinson County, MI"	"26043"	Suppressed	25415	Suppressed
	"Eaton County, MI"	"26045"	Suppressed	109027	Suppressed
	"Emmet County, MI"	"26047"	Suppressed	33193	Suppressed
	"Genesee County, MI"	"26049"	51	407385	12.5189
	"Gladwin County, MI"	"26051"	Suppressed	25234	Suppressed
	"Gogebic County, MI"	"26053"	Suppressed	15342	Suppressed
	"Grand Traverse County, MI"	"26055"	Suppressed	91807	Suppressed
	"Gratiot County, MI"	"26057"	Suppressed	41018	Suppressed
	"Hillsdale County, MI"	"26059"	Suppressed	45879	Suppressed
	"Houghton County, MI"	"26061"	Suppressed	36305	Suppressed
	"Huron County, MI"	"26063"	Suppressed	31280	Suppressed
	"Ingham County, MI"	"26065"	20	290186	6.8921
	"Ionia County, MI"	"26067"	Suppressed	64291	Suppressed
	"Iosco County, MI"	"26069"	Suppressed	25162	Suppressed
	"Iron County, MI"	"26071"	Suppressed	11124	Suppressed
	"Isabella County, MI"	"26073"	Suppressed	71063	Suppressed
	"Jackson County, MI"	"26075"	Suppressed	158640	Suppressed
	"Kalamazoo County, MI"	"26077"	15	262985	Unreliable
	"Kalkaska County, MI"	"26079"	Suppressed	17634	Suppressed
	"Kent County, MI"	"26081"	23	648594	3.5461
	"Keweenaw County, MI"	"26083"	Suppressed	2105	Suppressed
	"Lake County, MI"	"26085"	Suppressed	12013	Suppressed
	"Lapeer County, MI"	"26087"	Suppressed	88174	Suppressed
	"Leelanau County, MI"	"26089"	Suppressed	21657	Suppressed
	"Lenawee County, MI"	"26091"	Suppressed	98623	Suppressed
	"Livingston County, MI"	"26093"	Suppressed	189651	Suppressed
	"Luce County, MI"	"26095"	Suppressed	6358	Suppressed
	"Mackinac County, MI"	"26097"	Suppressed	10712	Suppressed
	"Macomb County, MI"	"26099"	40	871375	4.5904
	"Manistee County, MI"	"26101"	Suppressed	24427	Suppressed
	"Marquette County, MI"	"26103"	Suppressed	66502	Suppressed
	"Mason County, MI"	"26105"	Suppressed	29073	Suppressed
	"Mecosta County, MI"	"26107"	Suppressed	43391	Suppressed
	"Menominee County, MI"	"26109"	Suppressed	23046	Suppressed
	"Midland County, MI"	"26111"	Suppressed	83411	Suppressed
	"Missaukee County, MI"	"26113"	Suppressed	14998	Suppressed
	"Monroe County, MI"	"26115"	Suppressed	149649	Suppressed
	"Montcalm County, MI"	"26117"	Suppressed	63550	Suppressed
	"Montmorency County, MI"	"26119"	Suppressed	9250	Suppressed
	"Muskegon County, MI"	"26121"	13	173693	Unreliable
	"Newaygo County, MI"	"26123"	Suppressed	48242	Suppressed
	"Oakland County, MI"	"26125"	34	1250836	2.7182
	"Oceana County, MI"	"26127"	Suppressed	26442	Suppressed
	"Ogemaw County, MI"	"26129"	Suppressed	20981	Suppressed
	"Ontonagon County, MI"	"26131"	Suppressed	5881	Suppressed
	"Osceola County, MI"	"26133"	Suppressed	23260	Suppressed
	"Oscoda County, MI"	"26135"	Suppressed	8287	Suppressed
	"Otsego County, MI"	"26137"	Suppressed	24538	Suppressed
	"Ottawa County, MI"	"26139"	Suppressed	286383	Suppressed
	"Presque Isle County, MI"	"26141"	Suppressed	12791	Suppressed
	"Roscommon County, MI"	"26143"	Suppressed	23895	Suppressed
	"Saginaw County, MI"	"26145"	21	191934	10.9413
	"St. Clair County, MI"	"26147"	Suppressed	159350	Suppressed
	"St. Joseph County, MI"	"26149"	Suppressed	60947	Suppressed
	"Sanilac County, MI"	"26151"	Suppressed	41269	Suppressed
	"Schoolcraft County, MI"	"26153"	Suppressed	8049	Suppressed
	"Shiawassee County, MI"	"26155"	Suppressed	68446	Suppressed
	"Tuscola County, MI"	"26157"	Suppressed	52764	Suppressed
	"Van Buren County, MI"	"26159"	Suppressed	75353	Suppressed
	"Washtenaw County, MI"	"26161"	14	367627	Unreliable
	"Wayne County, MI"	"26163"	283	1753616	16.1381
	"Wexford County, MI"	"26165"	Suppressed	33276	Suppressed
	"Aitkin County, MN"	"27001"	Suppressed	15829	Suppressed
	"Anoka County, MN"	"27003"	Suppressed	351373	Suppressed
	"Becker County, MN"	"27005"	Suppressed	34098	Suppressed
	"Beltrami County, MN"	"27007"	Suppressed	46513	Suppressed
	"Benton County, MN"	"27009"	Suppressed	39937	Suppressed
	"Big Stone County, MN"	"27011"	Suppressed	5026	Suppressed
	"Blue Earth County, MN"	"27013"	Suppressed	66973	Suppressed
	"Brown County, MN"	"27015"	Suppressed	25194	Suppressed
	"Carlton County, MN"	"27017"	Suppressed	35498	Suppressed
	"Carver County, MN"	"27019"	Suppressed	102119	Suppressed
	"Cass County, MN"	"27021"	Suppressed	29355	Suppressed
	"Chippewa County, MN"	"27023"	Suppressed	11980	Suppressed
	"Chisago County, MN"	"27025"	Suppressed	55308	Suppressed
	"Clay County, MN"	"27027"	Suppressed	63569	Suppressed
	"Clearwater County, MN"	"27029"	Suppressed	8878	Suppressed
	"Cook County, MN"	"27031"	Suppressed	5398	Suppressed
	"Cottonwood County, MN"	"27033"	Suppressed	11295	Suppressed
	"Crow Wing County, MN"	"27035"	Suppressed	64424	Suppressed
	"Dakota County, MN"	"27037"	Suppressed	421751	Suppressed
	"Dodge County, MN"	"27039"	Suppressed	20762	Suppressed
	"Douglas County, MN"	"27041"	Suppressed	37575	Suppressed
	"Faribault County, MN"	"27043"	Suppressed	13784	Suppressed
	"Fillmore County, MN"	"27045"	Suppressed	20980	Suppressed
	"Freeborn County, MN"	"27047"	Suppressed	30535	Suppressed
	"Goodhue County, MN"	"27049"	Suppressed	46304	Suppressed
	"Grant County, MN"	"27051"	Suppressed	5941	Suppressed
	"Hennepin County, MN"	"27053"	50	1252024	3.9935
	"Houston County, MN"	"27055"	Suppressed	18660	Suppressed
	"Hubbard County, MN"	"27057"	Suppressed	21018	Suppressed
	"Isanti County, MN"	"27059"	Suppressed	39582	Suppressed
	"Itasca County, MN"	"27061"	Suppressed	45137	Suppressed
	"Jackson County, MN"	"27063"	Suppressed	9946	Suppressed
	"Kanabec County, MN"	"27065"	Suppressed	16024	Suppressed
	"Kandiyohi County, MN"	"27067"	Suppressed	42743	Suppressed
	"Kittson County, MN"	"27069"	Suppressed	4250	Suppressed
	"Koochiching County, MN"	"27071"	Suppressed	12528	Suppressed
	"Lac qui Parle County, MN"	"27073"	Suppressed	6685	Suppressed
	"Lake County, MN"	"27075"	Suppressed	10524	Suppressed
	"Lake of the Woods County, MN"	"27077"	Suppressed	3744	Suppressed
	"Le Sueur County, MN"	"27079"	Suppressed	28111	Suppressed
	"Lincoln County, MN"	"27081"	Suppressed	5678	Suppressed
	"Lyon County, MN"	"27083"	Suppressed	25831	Suppressed
	"McLeod County, MN"	"27085"	Suppressed	35884	Suppressed
	"Mahnomen County, MN"	"27087"	Suppressed	5596	Suppressed
	"Marshall County, MN"	"27089"	Suppressed	9356	Suppressed
	"Martin County, MN"	"27091"	Suppressed	19850	Suppressed
	"Meeker County, MN"	"27093"	Suppressed	23131	Suppressed
	"Mille Lacs County, MN"	"27095"	Suppressed	25872	Suppressed
	"Morrison County, MN"	"27097"	Suppressed	33064	Suppressed
	"Mower County, MN"	"27099"	Suppressed	39566	Suppressed
	"Murray County, MN"	"27101"	Suppressed	8346	Suppressed
	"Nicollet County, MN"	"27103"	Suppressed	33966	Suppressed
	"Nobles County, MN"	"27105"	Suppressed	21944	Suppressed
	"Norman County, MN"	"27107"	Suppressed	6597	Suppressed
	"Olmsted County, MN"	"27109"	Suppressed	154930	Suppressed
	"Otter Tail County, MN"	"27111"	Suppressed	58345	Suppressed
	"Pennington County, MN"	"27113"	Suppressed	14238	Suppressed
	"Pine County, MN"	"27115"	Suppressed	29203	Suppressed
	"Pipestone County, MN"	"27117"	Suppressed	9087	Suppressed
	"Polk County, MN"	"27119"	Suppressed	31619	Suppressed
	"Pope County, MN"	"27121"	Suppressed	10970	Suppressed
	"Ramsey County, MN"	"27123"	28	547974	5.1097
	"Red Lake County, MN"	"27125"	Suppressed	4030	Suppressed
	"Redwood County, MN"	"27127"	Suppressed	15272	Suppressed
	"Renville County, MN"	"27129"	Suppressed	14645	Suppressed
	"Rice County, MN"	"27131"	Suppressed	65968	Suppressed
	"Rock County, MN"	"27133"	Suppressed	9490	Suppressed
	"Roseau County, MN"	"27135"	Suppressed	15327	Suppressed
	"St. Louis County, MN"	"27137"	Suppressed	200000	Suppressed
	"Scott County, MN"	"27139"	Suppressed	145827	Suppressed
	"Sherburne County, MN"	"27141"	Suppressed	94570	Suppressed
	"Sibley County, MN"	"27143"	Suppressed	14869	Suppressed
	"Stearns County, MN"	"27145"	Suppressed	157822	Suppressed
	"Steele County, MN"	"27147"	Suppressed	36887	Suppressed
	"Stevens County, MN"	"27149"	Suppressed	9634	Suppressed
	"Swift County, MN"	"27151"	Suppressed	9407	Suppressed
	"Todd County, MN"	"27153"	Suppressed	24515	Suppressed
	"Traverse County, MN"	"27155"	Suppressed	3319	Suppressed
	"Wabasha County, MN"	"27157"	Suppressed	21608	Suppressed
	"Wadena County, MN"	"27159"	Suppressed	13669	Suppressed
	"Waseca County, MN"	"27161"	Suppressed	18787	Suppressed
	"Washington County, MN"	"27163"	Suppressed	256348	Suppressed
	"Watonwan County, MN"	"27165"	Suppressed	10840	Suppressed
	"Wilkin County, MN"	"27167"	Suppressed	6324	Suppressed
	"Winona County, MN"	"27169"	Suppressed	50873	Suppressed
	"Wright County, MN"	"27171"	Suppressed	134286	Suppressed
	"Yellow Medicine County, MN"	"27173"	Suppressed	9867	Suppressed
	"Adams County, MS"	"28001"	Suppressed	31003	Suppressed
	"Alcorn County, MS"	"28003"	Suppressed	37210	Suppressed
	"Amite County, MS"	"28005"	Suppressed	12447	Suppressed
	"Attala County, MS"	"28007"	Suppressed	18477	Suppressed
	"Benton County, MS"	"28009"	Suppressed	8312	Suppressed
	"Bolivar County, MS"	"28011"	Suppressed	31945	Suppressed
	"Calhoun County, MS"	"28013"	Suppressed	14492	Suppressed
	"Carroll County, MS"	"28015"	Suppressed	10139	Suppressed
	"Chickasaw County, MS"	"28017"	Suppressed	17146	Suppressed
	"Choctaw County, MS"	"28019"	Suppressed	8278	Suppressed
	"Claiborne County, MS"	"28021"	Suppressed	8950	Suppressed
	"Clarke County, MS"	"28023"	Suppressed	15828	Suppressed
	"Clay County, MS"	"28025"	Suppressed	19640	Suppressed
	"Coahoma County, MS"	"28027"	Suppressed	23154	Suppressed
	"Copiah County, MS"	"28029"	Suppressed	28516	Suppressed
	"Covington County, MS"	"28031"	Suppressed	19079	Suppressed
	"DeSoto County, MS"	"28033"	14	178751	Unreliable
	"Forrest County, MS"	"28035"	Suppressed	75471	Suppressed
	"Franklin County, MS"	"28037"	Suppressed	7765	Suppressed
	"George County, MS"	"28039"	Suppressed	24094	Suppressed
	"Greene County, MS"	"28041"	Suppressed	13345	Suppressed
	"Grenada County, MS"	"28043"	Suppressed	21087	Suppressed
	"Hancock County, MS"	"28045"	Suppressed	47053	Suppressed
	"Harrison County, MS"	"28047"	16	205027	Unreliable
	"Hinds County, MS"	"28049"	64	239497	26.7227
	"Holmes County, MS"	"28051"	11	17739	Unreliable
	"Humphreys County, MS"	"28053"	Suppressed	8342	Suppressed
	"Issaquena County, MS"	"28055"	Suppressed	1339	Suppressed
	"Itawamba County, MS"	"28057"	Suppressed	23508	Suppressed
	"Jackson County, MS"	"28059"	Suppressed	142152	Suppressed
	"Jasper County, MS"	"28061"	Suppressed	16582	Suppressed
	"Jefferson County, MS"	"28063"	Suppressed	7262	Suppressed
	"Jefferson Davis County, MS"	"28065"	Suppressed	11314	Suppressed
	"Jones County, MS"	"28067"	Suppressed	67930	Suppressed
	"Kemper County, MS"	"28069"	Suppressed	9883	Suppressed
	"Lafayette County, MS"	"28071"	Suppressed	54374	Suppressed
	"Lamar County, MS"	"28073"	Suppressed	61374	Suppressed
	"Lauderdale County, MS"	"28075"	21	76155	27.5753
	"Lawrence County, MS"	"28077"	Suppressed	12643	Suppressed
	"Leake County, MS"	"28079"	Suppressed	22715	Suppressed
	"Lee County, MS"	"28081"	12	84933	Unreliable
	"Leflore County, MS"	"28083"	Suppressed	29223	Suppressed
	"Lincoln County, MS"	"28085"	12	34347	Unreliable
	"Lowndes County, MS"	"28087"	Suppressed	59186	Suppressed
	"Madison County, MS"	"28089"	Suppressed	104618	Suppressed
	"Marion County, MS"	"28091"	Suppressed	25069	Suppressed
	"Marshall County, MS"	"28093"	Suppressed	35619	Suppressed
	"Monroe County, MS"	"28095"	Suppressed	35872	Suppressed
	"Montgomery County, MS"	"28097"	Suppressed	10173	Suppressed
	"Neshoba County, MS"	"28099"	Suppressed	29369	Suppressed
	"Newton County, MS"	"28101"	Suppressed	21185	Suppressed
	"Noxubee County, MS"	"28103"	Suppressed	10742	Suppressed
	"Oktibbeha County, MS"	"28105"	Suppressed	49799	Suppressed
	"Panola County, MS"	"28107"	Suppressed	33994	Suppressed
	"Pearl River County, MS"	"28109"	Suppressed	55270	Suppressed
	"Perry County, MS"	"28111"	Suppressed	12032	Suppressed
	"Pike County, MS"	"28113"	Suppressed	39468	Suppressed
	"Pontotoc County, MS"	"28115"	Suppressed	31640	Suppressed
	"Prentiss County, MS"	"28117"	Suppressed	25261	Suppressed
	"Quitman County, MS"	"28119"	Suppressed	7269	Suppressed
	"Rankin County, MS"	"28121"	Suppressed	152080	Suppressed
	"Scott County, MS"	"28123"	Suppressed	28420	Suppressed
	"Sharkey County, MS"	"28125"	Suppressed	4435	Suppressed
	"Simpson County, MS"	"28127"	Suppressed	26947	Suppressed
	"Smith County, MS"	"28129"	Suppressed	16078	Suppressed
	"Stone County, MS"	"28131"	Suppressed	18112	Suppressed
	"Sunflower County, MS"	"28133"	Suppressed	25981	Suppressed
	"Tallahatchie County, MS"	"28135"	Suppressed	14125	Suppressed
	"Tate County, MS"	"28137"	Suppressed	28441	Suppressed
	"Tippah County, MS"	"28139"	Suppressed	21969	Suppressed
	"Tishomingo County, MS"	"28141"	Suppressed	19542	Suppressed
	"Tunica County, MS"	"28143"	Suppressed	10024	Suppressed
	"Union County, MS"	"28145"	Suppressed	28556	Suppressed
	"Walthall County, MS"	"28147"	Suppressed	14499	Suppressed
	"Warren County, MS"	"28149"	Suppressed	46768	Suppressed
	"Washington County, MS"	"28151"	19	46221	Unreliable
	"Wayne County, MS"	"28153"	Suppressed	20446	Suppressed
	"Webster County, MS"	"28155"	Suppressed	9765	Suppressed
	"Wilkinson County, MS"	"28157"	Suppressed	8804	Suppressed
	"Winston County, MS"	"28159"	Suppressed	18246	Suppressed
	"Yalobusha County, MS"	"28161"	Suppressed	12497	Suppressed
	"Yazoo County, MS"	"28163"	10	27057	Unreliable
	"Adair County, MO"	"29001"	Suppressed	25377	Suppressed
	"Andrew County, MO"	"29003"	Suppressed	17555	Suppressed
	"Atchison County, MO"	"29005"	Suppressed	5275	Suppressed
	"Audrain County, MO"	"29007"	Suppressed	25641	Suppressed
	"Barry County, MO"	"29009"	Suppressed	35668	Suppressed
	"Barton County, MO"	"29011"	Suppressed	11850	Suppressed
	"Bates County, MO"	"29013"	Suppressed	16334	Suppressed
	"Benton County, MO"	"29015"	Suppressed	19074	Suppressed
	"Bollinger County, MO"	"29017"	Suppressed	12306	Suppressed
	"Boone County, MO"	"29019"	Suppressed	178271	Suppressed
	"Buchanan County, MO"	"29021"	12	89065	Unreliable
	"Butler County, MO"	"29023"	Suppressed	42666	Suppressed
	"Caldwell County, MO"	"29025"	Suppressed	9100	Suppressed
	"Callaway County, MO"	"29027"	Suppressed	45032	Suppressed
	"Camden County, MO"	"29029"	Suppressed	45632	Suppressed
	"Cape Girardeau County, MO"	"29031"	Suppressed	78161	Suppressed
	"Carroll County, MO"	"29033"	Suppressed	8796	Suppressed
	"Carter County, MO"	"29035"	Suppressed	6169	Suppressed
	"Cass County, MO"	"29037"	Suppressed	103724	Suppressed
	"Cedar County, MO"	"29039"	Suppressed	14073	Suppressed
	"Chariton County, MO"	"29041"	Suppressed	7480	Suppressed
	"Christian County, MO"	"29043"	Suppressed	85432	Suppressed
	"Clark County, MO"	"29045"	Suppressed	6723	Suppressed
	"Clay County, MO"	"29047"	Suppressed	242874	Suppressed
	"Clinton County, MO"	"29049"	Suppressed	20554	Suppressed
	"Cole County, MO"	"29051"	Suppressed	76708	Suppressed
	"Cooper County, MO"	"29053"	Suppressed	17644	Suppressed
	"Crawford County, MO"	"29055"	Suppressed	24102	Suppressed
	"Dade County, MO"	"29057"	Suppressed	7588	Suppressed
	"Dallas County, MO"	"29059"	Suppressed	16673	Suppressed
	"Daviess County, MO"	"29061"	Suppressed	8361	Suppressed
	"DeKalb County, MO"	"29063"	Suppressed	12588	Suppressed
	"Dent County, MO"	"29065"	Suppressed	15480	Suppressed
	"Douglas County, MO"	"29067"	Suppressed	13300	Suppressed
	"Dunklin County, MO"	"29069"	Suppressed	30119	Suppressed
	"Franklin County, MO"	"29071"	Suppressed	103330	Suppressed
	"Gasconade County, MO"	"29073"	Suppressed	14726	Suppressed
	"Gentry County, MO"	"29075"	Suppressed	6665	Suppressed
	"Greene County, MO"	"29077"	23	289805	7.9364
	"Grundy County, MO"	"29079"	Suppressed	9949	Suppressed
	"Harrison County, MO"	"29081"	Suppressed	8524	Suppressed
	"Henry County, MO"	"29083"	Suppressed	21718	Suppressed
	"Hickory County, MO"	"29085"	Suppressed	9475	Suppressed
	"Holt County, MO"	"29087"	Suppressed	4413	Suppressed
	"Howard County, MO"	"29089"	Suppressed	10139	Suppressed
	"Howell County, MO"	"29091"	Suppressed	40103	Suppressed
	"Iron County, MO"	"29093"	Suppressed	10226	Suppressed
	"Jackson County, MO"	"29095"	167	698895	23.8949
	"Jasper County, MO"	"29097"	Suppressed	120217	Suppressed
	"Jefferson County, MO"	"29099"	Suppressed	223810	Suppressed
	"Johnson County, MO"	"29101"	Suppressed	53897	Suppressed
	"Knox County, MO"	"29103"	Suppressed	3977	Suppressed
	"Laclede County, MO"	"29105"	Suppressed	35443	Suppressed
	"Lafayette County, MO"	"29107"	Suppressed	32641	Suppressed
	"Lawrence County, MO"	"29109"	Suppressed	38434	Suppressed
	"Lewis County, MO"	"29111"	Suppressed	9967	Suppressed
	"Lincoln County, MO"	"29113"	Suppressed	56183	Suppressed
	"Linn County, MO"	"29115"	Suppressed	12194	Suppressed
	"Livingston County, MO"	"29117"	Suppressed	15173	Suppressed
	"McDonald County, MO"	"29119"	Suppressed	22828	Suppressed
	"Macon County, MO"	"29121"	Suppressed	15251	Suppressed
	"Madison County, MO"	"29123"	Suppressed	12243	Suppressed
	"Maries County, MO"	"29125"	Suppressed	8867	Suppressed
	"Marion County, MO"	"29127"	Suppressed	28634	Suppressed
	"Mercer County, MO"	"29129"	Suppressed	3678	Suppressed
	"Miller County, MO"	"29131"	Suppressed	25228	Suppressed
	"Mississippi County, MO"	"29133"	Suppressed	13586	Suppressed
	"Moniteau County, MO"	"29135"	Suppressed	16063	Suppressed
	"Monroe County, MO"	"29137"	Suppressed	8612	Suppressed
	"Montgomery County, MO"	"29139"	Suppressed	11438	Suppressed
	"Morgan County, MO"	"29141"	Suppressed	20145	Suppressed
	"New Madrid County, MO"	"29143"	Suppressed	17582	Suppressed
	"Newton County, MO"	"29145"	Suppressed	58290	Suppressed
	"Nodaway County, MO"	"29147"	Suppressed	22472	Suppressed
	"Oregon County, MO"	"29149"	Suppressed	10558	Suppressed
	"Osage County, MO"	"29151"	Suppressed	13662	Suppressed
	"Ozark County, MO"	"29153"	Suppressed	9186	Suppressed
	"Pemiscot County, MO"	"29155"	Suppressed	16826	Suppressed
	"Perry County, MO"	"29157"	Suppressed	19225	Suppressed
	"Pettis County, MO"	"29159"	Suppressed	42558	Suppressed
	"Phelps County, MO"	"29161"	Suppressed	44744	Suppressed
	"Pike County, MO"	"29163"	Suppressed	18567	Suppressed
	"Platte County, MO"	"29165"	Suppressed	101187	Suppressed
	"Polk County, MO"	"29167"	Suppressed	31794	Suppressed
	"Pulaski County, MO"	"29169"	Suppressed	52059	Suppressed
	"Putnam County, MO"	"29171"	Suppressed	4811	Suppressed
	"Ralls County, MO"	"29173"	Suppressed	10224	Suppressed
	"Randolph County, MO"	"29175"	Suppressed	24945	Suppressed
	"Ray County, MO"	"29177"	Suppressed	22855	Suppressed
	"Reynolds County, MO"	"29179"	Suppressed	6275	Suppressed
	"Ripley County, MO"	"29181"	Suppressed	13564	Suppressed
	"St. Charles County, MO"	"29183"	Suppressed	395504	Suppressed
